시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화), 개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,
경상남도,궁류초등학교,노상,경상남도 의령군 궁류면 궁류로 5길 14,,,궁류초등학교,055-572-8027,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,낙서초등학교,노상,경상남도 의령군 낙서면 낙동강로 773-6,,,낙서초등학교,010-3228-7072,7:00,22:00,7:00,22:00,7:00,24:00,7:00,24:00,7:00,22:00,,
경상남도,남산초등학교,노상,경상남도 의령군 의령읍 남산로37,,,남산초등학교,055-572-0381,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,9.24.(월) 18:00~22:00 의령시사신문 및 군주관 추석 콩쿠르대회를 우천시 체육관에서 개최 예정이므로 혼잡할 수도 있음.,
경상남도,대의초등학교,노상,경상남도 의령군 대의면 대의로31-6,,,대의초등학교,055-572-3430,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,부림초등학교,노상,경상남도 의령군 부림면 대한로 1721,,,부림초등학교,055-574-6405,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,부림초등학교봉수분교장,노상,경상남도 의령군 봉수면 한지9길 6,,,부림초등학교봉수분교장,055-572-3305,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,용덕초등학교,노상,경상남도 의령군 용덕면 용암로 39,,,용덕초등학교,055-573-4006,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,유곡초등학교,노상,경상남도 의령군 유곡면 마장로 6-3,,,유곡초등학교,055-573-8630,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령초등학교,노상,경상남도 의령군 의령읍 의병로 19길 20,,,의령초등학교,055-573-2716,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,정곡초등학교,노상,경상남도 의령군 정곡면 법정로 937-6,,,정곡초등학교,055-573-0674,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,지정초등학교,노상,경상남도 의령군 지정면 함의로4길 5,,,지정초등학교,055-572-6449,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,칠곡초등학교,노상,경상남도 의령군 칠곡면 칠곡로 59,,,칠곡초등학교,055-572-3802,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장에 별도의 주차장은 없음,
경상남도,신반중학교,노상,경상남도 의령군 부림면 한지 28길 18-12,,,신반중학교,055-574-6431,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령중학교,노상,경상남도 의령군.읍 충익로 4길 11,,,의령중학교,055-573-2382,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령여자중학교,노상,경상남도 의령군 가례면 의병로 67,,,의령여자중학교,055-573-2482,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,정곡중학교,노상,경상남도 의령군 정곡면 의합대로 1061-6,,,정곡중학교,055-572-5034,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,본관 뒤편에 주차장 있음,
경상남도,지정중학교,노상,경상남도 의령군 지정면 마산로81-14,,,지정중학교,055-572-5516,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,신반정보고등학교,노상,경상남도 의령군 부림면 한지 28길8,,,신반정보고등학교,055-574-6414,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령고등학교,노상,경상남도 의령군 의령읍 백산로3길 4,,,의령고등학교,055-573-2383,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령여자고등학교,노상,경상남도 의령군 가례면 의병로 67,,,의령여자고등학교,055-574-245,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,의령교육지원청,노상,경상남도 의령군 의령읍 충익로 62,,,의령교육지원청,055-570-7164,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,장기간 주차금지,
경상남도,의령도서관,노상,경상남도 의령군 의령읍 의병로 25길 9-8,,,의령도서관,055-572-0941,22:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,토요일(22일)은 도서관 정상 근무일이므로 이용자들의 편의를 위하여 열람실 개방시간 이후부터 개방 가능,
경상남도,가야초등학교,노상,경상남도 함안군 가야읍 충무길 54,,,가야초등학교,055-582-9917,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,군북초등학교,노상,경상남도 함안군 군북면 덕대길 26-16,,,군북초등학교,055-585-5020,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대산초등학교,노상,경상남도 함안군 대산면 대산중앙3길 8,,,대산초등학교,055-582-5348,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"운동장 주차 불허, CCTV 설치 운영",
경상남도,문암초등학교,노상,경상남도 함안군 산인면 모곡1길 2,,,문암초등학교,055-582-4803,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,법수초등학교,노상,경상남도 함안군 법수면 석무길 41,,,법수초등학교,583-3354,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,산인초등학교,노상,경상남도 함안군 산인면 송산로136-20,,,산인초등학교,055-584-2298,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,아라초등학교,노상,경상남도 함안군 가야읍 함안대로 491,,,아라초등학교,055-582-2694,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,예곡초등학교,노상,경상남도 함안군 칠원읍 예곡 2길 25,,,예곡초등학교,055-587-3417,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,월촌초등학교,노상,경상남도 함안군 군북면 월촌3길 27,,,월촌초등학교,055-583-8850,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,유원초등학교,노상,경상남도 함안군 칠원읍 유원길 37-1,,,유원초등학교,055-587-4551,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,중앙초등학교,노상,경상남도 함안군 가야읍 함안대로 746,,,중앙초등학교,055-584-1109,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,칠서초등학교,노상,경상남도 함안군 칠서면 청계2길 9,,,칠서초등학교,055-587-6425,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,칠서초등학교 이령분교장,노상,경상남도 함안군 칠북면 온천로 63,,,칠서초등학교 이령분교장,055-587-3536,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,칠서초등학교 이룡분교장,노상,경상남도 함안군 칠서면 삼칠로 1335,,,칠서초등학교 이룡분교장,055-587-5009,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,함안초등학교,노상,경상남도 함안군 함안면 함안대로 97,,,함안초등학교,055-584-4041,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,법수중학교,노상,경상남도 함안군 법수면 법수로 214-36,,,법수중학교,055-582-3024,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,호암중학교,노상,경상남도 함안군 칠원읍 호암길 29,,,호암중학교,055-716-2210,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대산중학교,노상,경상남도 함안군 대산면 대산중앙로 102-2,,,대산중학교,055-582-8688,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,칠원중학교,노상,경상남도 함안군 삼칠로 281,,,칠원중학교,055-587-6638,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,함성중학교,노상,경상남도 함안군 함안면 함안대로 105-2 ,,,함성중학교,055-583-4077,6:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,,
경상남도,함안여자중학교,노외,경상남도 함안군 가야읍 고분길 107,,,함안여자중학교,055-583-8833,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,명덕고등학교와 동일구내(운동장),
경상남도,함안고등학교,노상,경상남도 함안군 가야읍 함안대로 630,,,함안고등학교,055-582-2581,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,동신 아파트 방면 후문 주차장은 공사로 주차 불가,
경상남도,경남로봇고등학교,노상,경상남도 함안군 대산면 대산중앙로102-2,,,경남로봇고등학교,010-8607-8234,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,군북고등학교,노상,경상남도 함안군 군북면 사군로 1558,,,군북고등학교,055-585-5120,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장 주차 불허,
경상남도,명덕고등학교,노상,경상남도 함안군 가야읍 고분길 107,,,명덕고등학교,055-583-5552,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,함안교육지원청,노상,경상남도 함안군 가야읍 함안대로 497,,,함안교육지원청,055-580-8000,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕유치원,노상,경상남도 창녕군 창녕읍 창녕장마로 793,,,창녕유치원,055-533-3918,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,원내 주차장 이용가능. 운동장 주차불가,
경상남도,계창초등학교,노상,경상남도 창녕군 계성장마로 399,,,계창초등학교,055-521-2714,0:00,24:00,0:00,24:00,0:00,,0:00,,0:00,24:00,,
경상남도,길곡초등학교,노상,경상남도 창녕군 길곡면 낙동로 1498,,,길곡초등학교,055-536-6569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남지초등학교,노상,경상남도 창녕군 낙지읍 낙동로 429,,,남지초등학교,055-526-5621,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대지초등학교,노상,경상남도 창녕군 대지면 우포2로 943,,,대지초등학교,055-533-4383,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대합초등학교,노상,경상남도 창녕군 대합면 창곡길 8,,,대합초등학교,055-532-1458,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,건물 측면 주차장 주차,
경상남도,동포초등학교,노상,경상남도 창녕군 남지읍 동포5길 17,,,동포초등학교,055-536-0777,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,명덕초등학교,노상,경상남도 창녕군 창녕읍 명덕로 71,,,명덕초등학교,055-533-2036,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,부곡초등학교,노상,경상남도 창녕군 부곡면 원동길 16,,,부곡초등학교,055-521-1216,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,우천시 차량집입제한,
경상남도,부곡초등학교학포분교장,노상,경상남도 창녕군 부곡면 학포1길 21-1,,,부곡초등학교학포분교장,055-536-8710,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,우천시 차량진입제한,
경상남도,유어초등학교,노상,경상남도 창녕군 유어면 마수원길 39,,,유어초등학교,055-532-7028,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,이방초등학교,노상,경상남도 창녕군 이방면 안리내동길3,,,이방초등학교,055-532-9254,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,장마초등학교,노상,경상남도 창녕군 장마면 강리길 61,,,장마초등학교,055-536-8473,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,장천초등학교,노상,경상남도 창녕군 이방면 이방대합로 285,,,장천초등학교,055-532-8459(소순연),0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕성산초등학교,노상,경상남도 창녕군 성산면 중고개길 24-7,,,창녕성산초등학교,055-532-4737,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장에 주차금지,
경상남도,창녕초등학교,노외,경상남도 창녕군 창녕읍 남창녕로 62,,,창녕초등학교,055-532-1822,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,부곡중학교,노상,경상남도 창녕군 부곡면 부곡로 101-32,,,부곡중학교,055-536-5231,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,연휴기간 모두 개방,
경상남도,영산중학교,노상,경상남도 창녕군 영산면 영산계성로87,,,영산중학교,055-536-0005,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕중학교,노상,경상남도 창녕군 창녕읍 남창녕로 48,,,창녕중학교,055-533-2453,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,본교후문주자창해당,
경상남도,남지여자중학교,노상,경상남도 창녕군 남지읍 낙동로403-14,,,남지여자중학교,055-526-5245,8:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,18:00,,
경상남도,남지중학교,부설,경상남도 창녕군 남지읍 낙동로 411-5,,,남지중학교,055-526-2108,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"운동장 주차 불허,당직자없음,각종사고 및 차량파손등에 관해서는 학교에서는 책임없으며 시설물 파손에 관해서는 책임엄중",
경상남도,대성중학교,노상,경상남도 창녕군 신안길 17,,,대성중학교,055-532-2216,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,성산중학교,노상,경상남도  창녕군  성산면 창한로 175,,,성산중학교,055-532-4042,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,신창여자중학교,노상,경상남도 창녕군 창녕읍 서재골길 7,,,신창여자중학교,055-532-1501,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕옥야중학교,노상,경상남도 창녕군 이방면 이방로 943-15,,,창녕옥야중학교,055-532-6049,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,영산고등학교,노상,경상남도 창녕군 영산면 영산새싹길 13,,,영산고등학교,055-536-0073,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕고등학교,노상,경상남도 창녕군 대지면 우포2로 1180-20,,,창녕고등학교,055-533-4177,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕대성고등학교,노상,경상남도 창녕군 대합면 신안길 17번지,,,창녕대성고등학교,055-532-2216,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕옥야고등학교,노상,경상남도 창녕군 이방면 이방로 943-15,,,창녕옥야고등학교,055-532-6049,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕교육지원청,노상,경상남도 창녕군 창녕읍 창녕대로 135,,,창녕교육지원청,055-530-3500,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,건물 전면 주차,
경상남도,남지도서관,노상,경상남도 창녕군 남지읍 낙동로437,,,남지도서관,055-526-1493,18:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕도서관,노상,경상남도 창녕군 창녕읍 남창녕로 52,,,창녕도서관,055-532-9503,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거류초등학교,노상,경상남도 고성군 거류면 거류로 693-14,,,거류초등학교,055-673-8017,9:00,22:00,9:00,22:00,9:00,24:00,9:00,24:00,9:00,22:00,,
경상남도,고성초등학교,노상,경상남도 고성군 고성읍 성내로85,,,고성초등학교,055-673-7287,9:00,17:00,9:00,17:00,9:00,24:00,9:00,24:00,9:00,17:00,,
경상남도,구만초등학교,노상,경상남도 고성군 구만면 영회로 1763,,,구만초등학교,055-672-1032,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,우천시 미개방,
경상남도,대성초등학교,노상,경상남도 고성군 고성읍 동외로151번길 60,,,대성초등학교,055-673-5104,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대흥초등학교,노상,경상남도 고성군 대가면 대가로 443-18,,,대흥초등학교,055-672-0502,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,
경상남도,동광초등학교,노상,"경상남도 고성군 거류면 봉암 2길, 11",,,동광초등학교,055-673-5547,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,동해초등학교,노상,경상남도 고성군 동해면 동해로 1585,,,동해초등학교,055-672-5045,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,마암초등학교,노상,경상남도 고성군 마암면 옥천로 254,,,마암초등학교,055-673-6168,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,교내주차장만 이용가능. 운동장 주차 불가,
경상남도,방산초등학교,노상,경상남도 고성군 거류면 방산로42,,,방산초등학교,055-672-4080,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,삼산초등학교,노상,경상남도 고성군 삼산면 미룡2길 65,,,삼산초등학교,055-673-3592,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,상리초등학교,노외,경상남도 고성군 상리면 척번정1길 85,,,상리초등학교,055-673-2682,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,영오초등학교,노상,경상남도 고성군 영오면 영회로 325,,,영오초등학교,055-673-8498,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"교내 주차장만 이용 가능, 운동장 주차 불가",
경상남도,영현초등학교,노상,경상남도 고성군 영현면 대가로 1675-20,,,영현초등학교,055-672-4769,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 CCTV작동 및 학교기물파손시 손해배상 청구,
경상남도,율천초등학교,노상,경상남도 고성군 고성읍 죽계2길 27,,,율천초등학교,055-674-8028,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,철성초등학교,부설,경상남도 고성군 고성읍 월평로 11 ,,,철성초등학교,010-9908-2722,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,하이초등학교,노상,경상남도 고성군 하이면 남일로 423,,,하이초등학교,055-834-5230,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,하일초등학교,노상,경상남도 고성군 하일면 학림2길 70-15,,,하일초등학교,055-673-3386,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,회화초등학교,노상,경상남도 고성군 회화면 배둔로95,,,회화초등학교,055-673-2034,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,우천시 운동장 차량진입 불가,
경상남도,고성여자중학교,노상,경상남도 고성군 고성읍 동외로 195번길10-3,,,고성여자중학교,055-673-3919,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,고성중학교,노상,경상남도 고성군 고성읍 송학고분로 117 ,,,고성중학교,055-673-3922,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,동해중학교,노상,경상남도 고성군 동해면 동해로 1613,,,동해중학교,055-672-5019,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,영천중학교,노외,경상남도 고성군 영오면 영회로 511,,,영천중학교,055-672-9006,13:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,운동장미개방,
경상남도,회화중학교,노상,경상남도 고성군 회화면 배둔서길 42-35,,,회화중학교,055-673-2012,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,본관체육관 밑 주차장만 개방,
경상남도,철성중학교,노상,경상남도 고성군 고성읍 대가로 36,,,철성중학교,055-673-3925,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,경남항공고등학교,노상,경상남도 고성군 고성읍 송학고분로 127,,,경남항공고등학교,055-673-4564,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,고성중앙고등학교,노상,경상남도 고성군 고성읍 남포로 45,,,고성중앙고등학교,055-674-7315,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,"9/26 기숙사생 귀사로 미개방, 우천시 미개방",
경상남도,고성고등학교,노상,경상남도 고성군 회화면 배둔서길 42-5,,,고성고등학교,055-673-7891,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,교문 밖 담장 옆으로 주차 가능함,
경상남도,철성고등학교,노상,경상남도 고성군 고성읍 대가로 12,,,철성고등학교,055-674-7601,8:00,24:00,8:00,24:00,8:00,24:00,8:00,24:00,8:00,24:00,,
경상남도,고성교육지원청,부설,경상남도 고성군 고성읍 동외로 105,,,고성교육지원청,055-670-8160,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,고성도서관,부설,경상남도 고성군 고성읍 동외로 195번길6,,,고성도서관,055-673-8462,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,고현초등학교,노상,경상남도 남해군 고현면 고설로 31,,,고현초등학교,055-862-1619,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장 진입 금지,
경상남도,남명초등학교,노상,경상남도 남해군 남면 남서대로748번길 7,,,남명초등학교,055-863-5882,8:00,18:00,8:00,18:00,8:00,24:00,8:00,24:00,8:00,18:00,우천시 개방안함,
경상남도,도마초등학교,노상,경상남도 남해군 고현면 남해대로 3173,,,도마초등학교,055-864-5708,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,미조초등학교,노상,경상남도 남해군 미조면 미송로2번길 8,,,미조초등학교,055-867-6506~07,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,삼동초등학교,노상,경상남도 남해군 삼동면 동부대로 1296,,,삼동초등학교,055-867-4665,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,상주초등학교,노상,경상남도 남해군 상주면 남해대로 708,,,상주초등학교,055-862-9326,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,설천초등학교,노상,경상남도 남해군 설천면 설천로696번길11,,,설천초등학교,055-862-0743,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,성명초등학교,노상,경상남도 남해군 서면 남서대로 1630,,,성명초등학교,055-863-5881,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,이동초등학교,노상,경상남도 남해군 이동면 무림로 29,,,이동초등학교,055-862-5009,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"잔디구장이용불가,주차장개방",
경상남도,지족초등학교,노상,경상남도 남해군 삼동면 동부대로 1858번길 4,,,지족초등학교,010-3887-0101,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추석연휴일모두개방,
경상남도,창선초등학교,노상,경상남도 남해군 창선면 창선로 97번길 16,,,창선초등학교,055-867-7054,7:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,20:00,,
경상남도,해양초등학교,부설,경상남도 남해군 남해읍 화전로 25,,,해양초등학교,055-864-7743,13:00,22:00,6:00,22:00,6:00,24:00,6:00,24:00,6:00,22:00,후문주차장,
경상남도,고현중학교,노상,경상남도 남해군 고현면 삼봉로 154,,,고현중학교,055-862-3224,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남수중학교,노상,경상남도 남해군 삼동면 동부대로 1810,,,남수중학교,055-867-7403,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남해여자중학교,노상,경상남도 남해군 남해읍 망운로21번가길 24-56,,,남해여자중학교,055-863-1630,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"정문입구 주차장만 개방, 운동장 진입금지",
경상남도,남해중학교,노상,경상남도 남해군 남해읍 화전로 78번길 29,,,남해중학교,055-863-1235,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,물건중학교,노상,경상남도 남해군 삼동면 동부대로1122번길 22,,,물건중학교,055-867-0157,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,미조중학교,노상,경상남도 남해군 미조면 미송로2번길 73-8,,,미조중학교,055-867-6508,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,설천중학교,노상,경상남도 남해군 설천면 설천로 678,,,설천중학교,055-862-7006,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"후문 주차장 개방, 인조잔디운동장 주차 불가",
경상남도,이동중학교,노상,경상남도 남해군 이동면 무림로 46-2,,,이동중학교,055-862-5007,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창선중학교,노상,경상남도 남해군 창선면 창선로 97-12,,,창선중학교,055-867-4339,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장 천연잔디구장으로 사용불가,
경상남도,경남해양과학고등학교,노상,경상남도 남해군 삼동면 동부대로 1810,,,경남해양과학고등학교,055-867-0005,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남해정보산업고등학교,노상,경상남도 남해군 고현면 탑동로 46,,,남해정보산업고등학교,055-862-3123,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장 진입금지(천연잔디 보호),
경상남도,남해제일고등학교,부설,경상남도 남해군 남해읍 남해대로 2800-11,,,남해제일고등학교,055-862-0168,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남해고등학교,노상,경상남도 남해군 이동면 무림로46-2,,,남해고등학교,055-862-4521,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남해해성고등학교,노상,경상남도 남해군 남면 남면로 1835번길 8-4,,,남해해성고등학교,055- 862-7724,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창선고등학교,노상,경상남도 남해군 창선로 97-12,,,창선고등학교,055-867-1055,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,잔디보식중 운동장 이용불가,
