시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
전라남도,봉강면 조령리 산173-15,노외,전라남도 광양시 봉강면 조령리 산173-15,35.0812782,127.5672864,전라남도 광양시청,061-797-2871,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,봉강면 조령리 822-2,노외,전라남도 광양시 봉강면 조령리 822-2,35.0792424,127.5649022,전라남도 광양시청,061-797-2871,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,봉강면 구서리 산18-5,노외,전라남도 광양시 봉강면 구서리 산18-5,35.0416991,127.5669537,전라남도 광양시청,061-797-2871,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,담주1지구 공영주차장,노외,전라남도 담양군 담양읍 담주리 72-3,35.32192512,126.98161,전라남도 담양군청,061-380-3052,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,담주2지구 공영주차장,노외,전라남도 담양군 담양읍 담주리 95,35.32055799,126.9808903,전라남도 담양군청,061-380-3053,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,지침2지구 공영주차장,노외,전라남도 담양군 담양읍 지침리 54-2,35.31903426,126.9862102,전라남도 담양군청,061-380-3054,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,지침3지구 공영주차장,노외,전라남도 담양군 담양읍 지침리 107-1-0,35.31786094,126.9860269,전라남도 담양군청,061-380-3055,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,지침4지구 공영주차장,노외,전라남도 담양군 담양읍 지침리 116-4,35.31536366,126.98597,전라남도 담양군청,061-380-3056,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천변1지구 공영주차장,노외,전라남도 담양군 담양읍 천변리 170-4,35.31718121,126.9823622,전라남도 담양군청,061-380-3057,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천변2지구 공영주차장,노외,전라남도 담양군 담양읍 천변리 21,35.31855138,126.9813003,전라남도 담양군청,061-380-3058,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천변3지구 공영주차장,노외,전라남도 담양군 담양읍 천변리 76-1,35.31789941,126.9809456,전라남도 담양군청,061-380-3059,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천변4지구 공영주차장,노외,전라남도 담양군 담양읍 천변리 87,35.31822035,126.9805236,전라남도 담양군청,061-380-3060,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천변5지구 공영주차장,노외,전라남도 담양군 담양읍 천변리 182-7,35.3150339,126.9831919,전라남도 담양군청,061-380-3061,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,객사1지구 공영주차장,노외,전라남도 담양군 담양읍 객사리 148,35.32245597,126.9847158,전라남도 담양군청,061-380-3062,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,객사2지구 공영주차장,노외,전라남도 담양군 담양읍 객사리 52-5,35.32063965,126.9874,전라남도 담양군청,061-380-3063,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,객사3지구 공영주차장,노외,전라남도 담양군 담양읍 객사리 220-14,35.32236989,126.9819784,전라남도 담양군청,061-380-3064,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,문화회관 사거리 공영주차장,노외,전라남도 담양군 담양읍 지침리 690,35.31660357,126.9865704,전라남도 담양군청,061-380-3065,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,국수거리 공영주차장,노외,전라남도 담양군 담양읍 객사리 211-3,35.32411854,126.9841232,전라남도 담양군청,061-380-3066,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,향군회관 공영주차장,노외,전라남도 담양군 담양읍 객사리 90-2,35.32053277,126.9853997,전라남도 담양군청,061-380-3067,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,백동 청전지구 공영주차장,노외,전라남도 담양군 담양읍 백동리 97-1,35.30909939,126.9860041,전라남도 담양군청,061-380-3068,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,백동 동산지구 공영주차장,노외,전라남도 담양군 담양읍 백동리 671-2,35.31388244,126.9823925,전라남도 담양군청,061-380-3069,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,중앙 공영주차장,노외,전라남도 담양군 담양읍 지침리 86-8,35.31771626,126.984896,전라남도 담양군청,061-380-3070,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,만성지구 공영주차장,노외,전라남도 담양군 담양읍 만성리 117-1,35.32489937,126.9805059,전라남도 담양군청,061-380-3071,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,전라남도 곡성군청,부설,전라남도 곡성군 곡성읍 군청로 50,35.28201,127.2920564,전라남도 곡성군청,061-360-8596,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성군 공용주차장,노외,전라남도 곡성군 곡성읍 읍내리 411-31,35.281413,127.294054,전라남도 곡성군청,061-360-8367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성군 공용주차장,노외,전라남도 곡성군 곡성읍 학정리 661,35.283691,127.289668,전라남도 곡성군청,061-360-8367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성군 공용주차장,노외,전라남도 곡성군 곡성읍 읍내리 296-31,35.2836783,127.2974548,전라남도 곡성군청,061-360-8367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성보건의료원 주차장,부설,전라남도 곡성군 곡성읍 곡성로 854,35.283177,127.289501,전라남도 곡성군청,061-360-7553,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성레저문화센터 주차장,부설,전라남도 곡성군 곡성읍 읍내리 254,35.2803164,127.2973615,전라남도 곡성군청,061-360-8343,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,곡성 전통시장 주차장,노외,전라남도 곡성군 곡성읍 읍내리 208,35.2795011,127.2984568,전라남도 곡성군청,061-360-8352,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,석곡면 공용주차장,노외,전라남도 곡성군 석곡면 석곡리 57-1,35.133384,127.2537099,전라남도 곡성군청,061-360-7404,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,옥과도서관 주차장,부설,전라남도 곡성군 옥과면 리문리 410-15,35.2691438,127.1364305,전라남도 곡성군청,061-360-8367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,공설운동장주차장,노외,전라남도 구례군 구례읍 봉북리 1423-1,35.216751,127.465381,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,실내체육관주차장,노외,전라남도 구례군 구례읍 봉북리 25,35.215906,127.468181,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,구례병원 밑 주차장,노외,전라남도 구례군 구례읍 봉북리 453-2,35.216169,127.464432,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,삼우아파트 옆 주차장,노외,전라남도 구례군 구례읍 봉동리 506,35.210352,127.458331,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,한성제제소 주차장,노외,전라남도 구례군 구례읍 봉동리401-1 ,35.210952,127.565758,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,구)공영버스터미널주차장,노외,전라남도 구례군 구례읍 봉동리 298-11,35.209315,127.463879,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,천주교회 뒤 주차장,노외,전라남도 구례군 구례읍 봉동리 534-6,35.208742,127.461332,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,상설시장 주차장,노외,전라남도 구례군 구례읍 봉동리 389-11,35.209544,127.467095,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,봉남쌀집 주차장,노외,전라남도 구례군 구례읍 봉남리 203-1,35.208051,127.464701,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,진산연립 주차장,노외,전라남도 구례군 구례읍 봉남리 90-1,35.205938,127.467427,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,공영버스터미널 주차장,노외,전라남도 구례군 구례읍 봉남리 1,35.206948,127.468571,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,섬진아트홀 주차장,노외,전라남도 구례군 구레읍 봉동리 115-3,35.206591,127.470261,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,문화예술회관 주차장,노외,전라남도 구례군 구레읍 봉동리 110-4,35.207241,127.471088,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,구례군청주차장,노외,전라남도 구례군 구례읍 봉남리 51,35.202471,127.463336,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,군의회 주차장,노외,전라남도 구례군 구례읍 봉남리 51,35.202541,127.463325,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,여성회관 주차장,노외,전라남도 구례군 구례읍 봉동리 298-13,35.209613,127.463677,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,북초 동백관 옆 주차장,노외,전라남도 구례군 구례읍 봉동리 531-9,35.209184,127.459992,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,평화식당 주차장,노외,전라남도 구례군 구례읍 봉남리 315-1,35.208448,127.466138,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,광성철물 주차장,노외,전라남도 구례군 구례읍 봉남리 296-7,35.207885,127.467158,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,건강정육점 주차장,노외,전라남도 구례군 구례읍 봉북리 100-4,35.211134,127.464414,전라남도 구례군청,061-780-2367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,고흥공영주차장,부설,전라남도 고흥군 고흥읍 고흥로 1766,34.607373,127.287401,전라남도 고흥군청,061-830-5390,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,다향체육관외곽노상주차장,노상,전라남도 보성군 보성읍 용문길 18,34.772813,127.09422,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,신흥동산입구노상주차장,노상,전라남도 보성군 보성읍 현충로 81,34.767235,127.080682,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교신협앞노상주차장,노상,전라남도 보성군 벌교읍 월곡길 6,34.844807,127.343466,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교천1길노상주차장,노상,전라남도 보성군 벌교읍 벌교천1길 57,34.847431,127.342872,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,율포해변주차장,노상,전라남도 보성군 회천면 남부관광로 2295,34.668787,127.085492,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,다향각인근노상주차장,노상,전라남도 보성군 회천면 녹차로 619,34.706898,127.090297,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성파머스마트앞노외주차장,노외,전라남도 보성군 보성읍 동산길 6,34.769405,127.080217,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성갯거리노외주차장,노외,전라남도 보성군 보성읍 봉화로 183,34.768731,127.08523,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,녹차골보성향토시장주차장,노외,전라남도 보성군 보성읍 봉화로 53,34.764888,127.077571,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성녹차밭주차장,노외,전라남도 보성군 보성읍 녹차로 775,34.715104,127.085636,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교역광장주차장,노외,전라남도 보성군 벌교읍 채동선로 228,34.842161,127.345499,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,다비치콘도공영주차장,노외,전라남도 보성군 회천면 충의로 36,34.670965,127.090967,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,다향각인근노외주차장,노외,전라남도 보성군 회천면 녹차로 721,34.711523,127.090167,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성녹차밭주차장,노외,전라남도 보성군 보성읍 녹차로 775,34.715104,127.085636,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교역 노외공영주차장,노외,전라남도 보성군 벌교읍 채동선로 228,34.842628,127.345016,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성공설운동장다향체육관주차장,부설,전라남도 보성군 보성읍 용문길 18,34.772813,127.09422,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,보성군청지하주차장,부설,전라남도 보성군 보성읍 송재로 165,34.771612,127.079931,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,한국차소리문화공원주차장,부설,전라남도 보성군 보성읍 녹차로 775,34.719843,127.081735,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,태백산맥문학관주차장,부설,전라남도 보성군 벌교읍 홍암로 89-19,34.849203,127.352218,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교생태공원주차장,부설,전라남도 보성군 벌교읍 장호길 56-178,34.839346,127.36119,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,벌교스포츠센터주차장,부설,전라남도 보성군 벌교읍 장호길 56-178,34.839872,127.361372,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,수협보성회천수산물위판장주차장,부설,전라남도 보성군 회천면 남부관광로 2272,34.667162,127.083786,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,문화예술회관 주차장,부설,전라남도 보성군 보성읍 송재로 281-9,34.777812,127.088926,전라남도 보성군청,061-850-5513,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
전라남도,공영주차장(덕인식당앞),노외,전라남도 장흥군 장흥읍 의향길 7-3,34.684603,126.905047,전라남도 장흥군청,061-860-0356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,시장주차장,노외,전라남도 강진군 강진읍 동성리 192-11외20,34.6409797,126.7704553,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,극장통주차장,노외,전라남도 강진군 강진읍 남성리 66-2외 7,34.6407051,126.7679802,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,냉동공장주차장,노외,전라남도 강진군 강진읍 동성리 243-12외 5,34.6416112,126.7722053,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,남문주차장,노외,전라남도 강진군 강진읍 남성리 18-11외1,34.6391124,126.7679982,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,시장주차타워,노외,전라남도 강진군 강진읍 동성리 17,34.6396951,126.7654483,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,제2시장주차장,노외,전라남도 강진군 강진읍 동성리 185,34.6390949,126.7717209,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,칠량공영주차장,노외,전라남도 강진군 칠량면 영동리 1137-26,34.5712553,126.7966288,전라남도 강진군청,061-430-3373,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,해남군청 군민광장 지하주차장,부설,전라남도 해남군 해남읍 군청길 4,34.3423,126.35576,전라남도 해남군청,061-530-5898,7:00,23:00,7:00,23:00,7:00,23:00,7:00,23:00,,,18일 개방 안함,
전라남도,함초식당 옆,노외,전라남도 해남군 해남읍 해리 439-3,34.57134,126.6058,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,거빈식당 앞,노외,전라남도 해남군 해남읍 읍내리 16-4번지,34.57141,126.5999,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,민원실앞 금영(아)뒤편,노외,전라남도 해남군 해남읍 수성리 184-2,34.57577,126.5978,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,5일시장,노외,전라남도 해남군 해남읍 남외리 113-1번지,34.57047,126.5949,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,김동식외과 건너,노외,전라남도 해남군 해남읍 평동리 135번지,34.5709,126.5987,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,신명(아) 부근,노외,전라남도 해남군 해남읍 남동리 94번지,34.57146,126.5937,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,옥천보건지소 옆,노외,전라남도 해남군 옥천면 영춘리 951-4번지,34.56842,126.6495,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,남동리 도시계획 도로,노외,전라남도 해남군 해남읍 남동리 6번지,34.57259,126.5974,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,대흥사우나 2호점 앞,노외,전라남도 해남군 해남읍 수성리 202-1번지,34.57768,126.5985,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,옥천 무궁화주차장,노외,전라남도 해남군 옥천면 영춘리 526번지,34.568,126.6474,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,산정 장석거리주차장,노외,전라남도 해남군 송지면 산정리 755-3번지 외,34.370393,126.520898,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,황산 장등주차장,노외,전라남도 해남군 황산면 우항리 492번지 외,34.576258,126.433005,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,해남축협앞,노외,전라남도 해남군 해남읍 평동리 19번지,34.57012,126.601,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,신동백아 뒤편,노외,전라남도 해남군 해남읍 해리 657-66번지,34.57394,126.6072,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,중부교회 옆,노외,전라남도 해남군 해남읍 해리 645-2번지,34.56744,126.6025,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,성민교회 옆,노외,전라남도 해남군 해남읍 남외리 142번지,34.56756,126.5933,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,미암정 옆,노외,전라남도 해남군 해남읍 해리 524-2번지,34.57371,126.6043,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,태동횟집아래 천변 옆,노외,전라남도 해남군 해남읍 평동리 4번지,34.57044,126.6004,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,터미널 옆 분수대,노외,전라남도 해남군 해남읍 해리 463번지,34.57174,126.6074,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,제일자동차 옆,노외,전라남도 해남군 해남읍 남외리 446-4번지,34.57419,126.591,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,터미널축협마트앞,노외,전라남도 해남군 해남읍 해리 352-2번지,34.56915,126.6061,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,문내 5일시장,노외,전라남도 해남군 문내면 동외리 191-9번지,34.60404,126.3203,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,황산농협 앞,노외,전라남도 해남군 황산면 우항리 417-1번지,34.57651,126.4352,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,고도리해물탕 골목,노외,전라남도 해남군 해남읍 고도리 130-3번지,34.56674,126.597571,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,남외마을회관 옆,노외,전라남도 해남군 해남읍 남외리 62번지 외,34.569219,126.58831,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,해남문화원 맞은편,노외,전라남도 해남군 해남읍 수성리 77-1번지 외,34.573588,126.60109,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,꽃피는 나무 옆,노외,전라남도 해남군 해남읍 수성리 245-15번지 외,34.570181,126.601447,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,해남관광호텔 옆,노외,전라남도 해남군 해남읍 남외리 65번지,34.570253,126.5958,전라남도 해남군청,061-530-5367,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 구대동공장,노외,전라남도 영암군 영암읍 서문안길 6,34.799067,126.695487,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 한국통신앞,노상,전라남도 영암군 영암읍 서남역로 2,34.798095,126.695186,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 군청앞,노상,전라남도 영암군 영암읍 군청로 1,34.800133,126.696889,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 영암농협군지부,노상,전라남도 영암군 영암읍 중앙로 43,34.800242,126.697876,영암농협,061-473-2181,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 서남리 임시주차장,노상,전라남도 영암군 영암읍 열무정로 21-3,34.798955,126.6996,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 교동리주차장,노상,전라남도 영암군 영암읍 교동리 77-1,34.793681,126.697517,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 영암공영주차장,노외,전라남도 영암군 영암읍 중앙로 43,34.800242,126.697876,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
전라남도,영암읍 천황사,노외,전라남도 영암군 영암읍 천황사로 280-25,34.773367,126.719818,국립공원관리공단 월출산사무소,061-473-5210,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,유료,
전라남도,영암읍 공설운동장,노외,전라남도 영암군 영암읍 여운재로 21,34.804701,126.702358,전라남도 영암군청,061-470-2460,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
