교육청,주차장명(학교명),주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
대전광역시,대덕초등학교,,대전광역시 유성구 대덕대로 556번길 102,,,대전광역시교육청,042-861-7615,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대덕초등학교 도룡분교장,,대전광역시 유성구 엑스포로97번길 100,,,대전광역시교육청,042-864-0004,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전가장초등학교,,대전광역시 서구 가장로 150,,,대전광역시교육청,042-527-7602,,,,,,,,,,,,
대전광역시,대전계산초등학교,,대전광역시 유성구 학하서로 74,,,대전광역시교육청,042-826-6180,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전관저초등학교,,대전광역시 서구 관저동로 161,,,대전광역시교육청,042-545-2673,,,,,,,,,,,,
대전광역시,대전관평초등학교,,대전광역시 유성구 테크노4로 132,,,대전광역시교육청,042-671-0063,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전교촌초등학교,,대전광역시 유성구 진잠로149번길 42,,,대전광역시교육청,042-544-0644,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전구봉초등학교,,대전광역시 서구 관저로 75,,,대전광역시교육청,042-542-0193,,,,,,,,,,,,
대전광역시,대전금동초등학교,,대전광역시 서구 관저로 45,,,대전광역시교육청,042-542-3334,,,,,,,,,,,,
대전광역시,대전내동초등학교,,대전광역시 서구 동서대로 1063번길 13,,,대전광역시교육청,042-535-8791,,,,,,,,,,,,
대전광역시,대전노은초등학교,,대전광역시 유성구 노은도로 99번길,,,대전광역시교육청,042-476-1490,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전느리울초등학교,,대전광역시 서구 관저로 196,,,대전광역시교육청,042-544-0782,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전도마초등학교,,대전광역시 서구 배재로 172번길 23,,,대전광역시교육청,042-532-5414,,,,,,,,,,,,
대전광역시,대전도솔초등학교,,대전광역시 서구 원도안로 80,,,대전광역시교육청,042-540-0114,,,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,,
대전광역시,대전도안초등학교,,대전광역시 서구 원도안로 200,,,대전광역시교육청,042-543-7804,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전동화초등학교,,대전광역시 유성구 관평2로 43,,,대전광역시교육청,042-935-9739,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전두리초등학교,,대전광역시 유성구 와룡로 37,,,대전광역시교육청,042-936-0832,,,,,,,,,,,,
대전광역시,대전둔산초등학교,,대전광역시 서구 둔산로 74번길 20,,,대전광역시교육청,042-486-3903,,,,,,,,,,,,
대전광역시,대전둔원초등학교,,대전광역시 서구 대덕대로 112번길 10,,,대전광역시교육청,042-534-5395,,,,,,,,,,,,
대전광역시,대전둔천초등학교,,대전광역시 서구 만년로 3,,,대전광역시교육청,042-483-4651,,,,,,,,,,,,
대전광역시,대전만년초등학교,,대전광역시 서구 만년남로 14,,,대전광역시교육청,042-485-5765,,,,,,,,,,,,
대전광역시,대전문정초등학교,,대전광역시 서구 문정로 180,,,대전광역시교육청,042-483-0157,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전반석초등학교,,대전광역시 유성구 반석동로 30,,,대전광역시교육청,042-824-6437,,,,,,,,,,,,
대전광역시,대전배울초등학교,,대전광역시 유성구 배울2로 8,,,대전광역시교육청,042-936-4325,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전백운초등학교,,대전광역시 서구 계룡로 576번길 56,,,대전광역시교육청,042-536-2101,,,,,,,,,,,,
대전광역시,대전변동초등학교,,대전광역시 서구 유등로 373,,,대전광역시교육청,042-522-7915,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전복수초등학교,,대전광역시 서구 복수중로 34번길 29,,,대전광역시교육청,042-580-3100,,,,,,,,,,,,
대전광역시,대전봉명초등학교,,대전광역시 유성구 계룡로 132번길 62,,,대전광역시교육청,042-820-8880,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전삼천초등학교,,대전광역시 서구 둔산북로 232-33,,,대전광역시교육청,042-486-0750,,,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,,
대전광역시,대전상대초등학교,,대전광역시 유성구 월드컵대로 322,,,대전광역시교육청,042-822-2834,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전상원초등학교,,대전광역시 유성구 상대서로 46,,,대전광역시교육청,042-824-8545,,,,,,,,,,,,
대전광역시,대전상지초등학교,,대전광역시 유성구 노은동로 165,,,대전광역시교육청,042-477-5985,,,,,,,,,,,,
대전광역시,대전새미래초등학교,,대전광역시 유성구 지족로 168,,,대전광역시교육청,042-828-5600,,,,,,,,,,,,
대전광역시,대전샘머리초등학교,,대전광역시 서구 유등로 879,,,대전광역시교육청,042-488-8455,,,,,,,,,,,,
대전광역시,대전서원초등학교,,대전광역시 서구 문정로 279,,,대전광역시교육청,042-488-0975,,,,,,,,,,,,
대전광역시,대전선암초등학교,,대전광역시 서구 관저중로 61,,,대전광역시교육청,042-542-2228,,,,,,,,,,,,
대전광역시,대전성룡초등학교,,대전광역시 서구 갈마역로 125,,,대전광역시교육청,042-483-4252,,,,,,,,,,,,
대전광역시,대전성천초등학교,,대전광역시 서구 갈마역로 139,,,대전광역시교육청,042-483-5025,,,,,,,,,,,,
대전광역시,대전송강초등학교,,대전광역시 유성구 송강로 42번길 6,,,대전광역시교육청,042-934-7325,,,7:30,18:00,7:30,18:00,7:30,18:00,7:30,18:00,,
대전광역시,대전송림초등학교,,대전광역시 유성구 노은로 410번지 123-14,,,대전광역시교육청,042-824-3929,,,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,,
대전광역시,대전수미초등학교,,대전광역시 서구 괴곡길 42,,,대전광역시교육청,042-581-5481,,,,,,,,,,,,
대전광역시,대전수정초등학교,,대전광역시 유성구 노은서로 62,,,대전광역시교육청,042-828-5300,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전신계초등학교,,대전광역시 서구 복수동로 26,,,대전광역시교육청,042-586-5380,,,,,,,,,,,,
대전광역시,대전어은초등학교,,대전광역시 유성구 농대로 46,,,대전광역시교육청,042-879-0773,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전용산초등학교,,대전광역시 유성구 배울2로 101,,,대전광역시교육청,042-934-8120,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전원앙초등학교,,대전광역시 서구 관저북로 97,,,대전광역시교육청,042-544-8673,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전월평초등학교,,대전광역시 서구 월평서로 22,,,대전광역시교육청,042-483-3765,,,일출,20:00,일출,20:00,일출,20:00,일출,20:00,,
대전광역시,대전자운초등학교,,대전광역시 유성구 자운로 97번길 380,,,대전광역시교육청,042-862-6471,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전장대초등학교,,대전광역시 유성구 문화원로 19번길 16,,,대전광역시교육청,042-824-0490,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전전민초등학교,,대전광역시 유성구 엑스포로 466번길 42,,,대전광역시교육청,042-864-5492,,,,,,,,,,,,
대전광역시,대전지족초등학교,,대전광역시 유성구 노은서로 238,,,대전광역시교육청,042-476-3141,,,,,,,,,,,,
대전광역시,대전탄방초등학교,,대전광역시 서구 탄방로 15,,,대전광역시교육청,042-486-7604,,,7:00,20:00,7:00,20:00,7:00,20:00,7:00,20:00,,
대전광역시,대전하기초등학교,,대전광역시 유성구 송림로19번길 32 ,,,대전광역시교육청,042-824-8094,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,덕송초등학교,,대전광역시 유성구 현충원로 265,,,대전광역시교육청,042-822-1708,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,봉암초등학교,,대전광역시 유성구 궁동로 21,,,대전광역시교육청,042-822-2192,,,,,,,,,,,,
대전광역시,외삼초등학교,,대전광역시 유성구 반석동로 63,,,대전광역시교육청,042-824-2240,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,유성초등학교,,대전광역시 유성구 장대로71번길 12,,,대전광역시교육청,042-822-0310,,,,,,,,,,,,
대전광역시,한밭초등학교,,대전광역시 서구 문정로 221,,,대전광역시교육청,042-486-9197,,,,,,,,,,,,
대전광역시,흥도초등학교,,대전광역시 유성구 원신흥남로 20,,,대전광역시교육청,042-822-5083,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전가양중학교,,대전광역시 동구 비래서로62번길 100 (가양동),,,대전광역시교육청,042-620-1500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전가오중학교,,대전광역시 동구 은어송로 79(가오동 171-6번지),,,대전광역시교육청,042-282-0425,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전글꽃중학교,,대전광역시 중구 계룡로 918번길 103,,,대전광역시교육청,042-250-0303,,,,,,,,,,,,
대전광역시,대전대문중학교,,"대전광역시 중구 송리로33(문화동,760번지)",,,대전광역시교육청,042-583-2596,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전대청중학교,,대전광역시 대덕구 신탄진동로 81,,,대전광역시교육청,042-934-8859,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전대화중학교,,대전광역시 대덕구 대오길 9,,,대전광역시교육청,042-634-4623,,,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,본교 주차장과 인근 주택 거리가 멀어 수요자가 없음,
대전광역시,대전문화여자중학교,,대전광역시 중구 문화로 218번길 63 대전문화여자중학교,,,대전광역시교육청,042-580-1220,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전법동중학교,,대전광역시 대덕구 쌍청당로55(법동),,,대전광역시교육청,042-336-3006,,,,,,,,,,,,
대전광역시,대전송촌중학교,,대전광역시 계족산로 110(송촌동),,,대전광역시교육청,042-627-4931,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전용운중학교,,대전광역시 동구 용운로 208,,,대전광역시교육청,042-284-6653,,,,,,,,,,,,
대전광역시,대전용전중학교,,대전광역시 대덕구 한밭대로 1146번길 46(중리동),,,대전광역시교육청,042-620-1905,,,,,,,,,,,,
대전광역시,대전은어송중학교,,대전광역시 동구 동구청로 26,,,대전광역시교육청,042-281-5500,,,6:00,일몰시,9:00,일몰시,9:00,일몰시,6:00,일몰시,,
대전광역시,대전중학교,,대전광역시 중구 수도산로 9,,,대전광역시교육청,042-250-7891,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전태평중학교,,대전광역시 중구 수침로 111번길 12(태평1동),,,대전광역시교육청,042-481-0860,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,동신중학교,,대전광역시 동구 동부로 56-22(판암동),,,대전광역시교육청,042-283-4081,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,신탄중앙중학교,,대전광역시 대덕구 덕암로233번길 24,,,대전광역시교육청,042-331-3333,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,오정중학교,,대전광역시 서구 한남로 150번길 135(오정동),,,대전광역시교육청,042-627-0604,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,중리중학교,,대전광역시 대덕구 중리동로 85번길,,,대전광역시교육청,042-620-3013,,,,,,,,,,,인조잔디 운동장(축구부),
대전광역시,충남여자중학교,,대전광역시 중구 동서대로1368,,,대전광역시교육청,042-253-7616,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,충남중학교,,대전광역시 동구 계족로 123(신흥동),,,대전광역시교육청,042-273-1697,,,,,,,,,,,,
대전광역시,한밭여자중학교,,대전광역시 동구 동대전로 110번길 74-57(대동),,,대전광역시교육청,042-623-2373,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,한밭중학교,,대전광역시 동구 태전로 67(삼성동),,,대전광역시교육청,042-620-3912,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,회덕중학교,,대전광역시 대덕구 신탄진로 218번길 22,,,대전광역시교육청,042-621-3073,,,,,,,,,,,,
대전광역시,경덕중학교,,대전광역시 대덕구 동산초교로63번길12(오정동),,,대전광역시교육청,042-632-7826,,,,,,,,,,,,
대전광역시,대성여자중학교,,대전광역시 동구 대성2길 20,,,대전광역시교육청,042-670-2012,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대성중학교,,대전광역시 중구 목동로 23,,,대전광역시교육청,042-250-6090,,,,,,,,,,,대성고등학교 공동 사용(대성고에서 관리),
대전광역시,대전동산중학교,,대전광역시 중구 문화로 183,,,대전광역시교육청,042-587-2700,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전신일여자중학교,,대전광역시 중구 부사로32번길 27,,,대전광역시교육청,042-250-8500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전중앙중학교,,대전광역시 중구 대종로 634,,,대전광역시교육청,042-255-8582,,,,,,,,,,,,
대전광역시,보문중학교,,대전광역시 동구 우암로57,,,대전광역시교육청,042-620-6706,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,신탄진중학교,,대전광역시 대덕구 석봉로 15,,,대전광역시교육청,042-930-0605,,,,,,,,,,,,
대전광역시,우송중학교,,대전광역시 동구 동대전로 131번길 53,,,대전광역시교육청,042-620-5003,,,,,,,,,,,,
대전광역시,청란여자중학교,,대전광역시 중구 보문로 95번길 40,,,대전광역시교육청,042-253-6926,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
대전광역시,호수돈여자중학교,,대전광역시 중구 선화로 50,,,대전광역시교육청,042-221-2612,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
대전광역시,가수원중학교,,대전광역시 서구 가수원로 26,,,대전광역시교육청,042-541-0145,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,기성중학교,,대전광역시 서구 장안로 54,,,대전광역시교육청,042-585-5302,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
대전광역시,대덕중학교,,대전광역시 유성구 대덕대로 515,,,대전광역시교육청,042-860-8907,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전관저중학교,,대전광역시 서구 관저동로 143,,,대전광역시교육청,042-545-4762,,,,,,,,,,,대수선공사로 인해 개방 불가,
대전광역시,대전관평중학교,,대전광역시 유성구 테크노4로 132,,,대전광역시교육청,042-671-0811,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전구봉중학교,,대전광역시 서구 관저서로 86,,,대전광역시교육청,042-544-7560,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전남선중학교,,대전광역시 서구 월평북로 41,,,대전광역시교육청,042-484-6214,,,,,,,,,,,,
대전광역시,대전내동중학교,,대전광역시 서구 배재로 263,,,대전광역시교육청,042-534-6154,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전노은중학교,,대전광역시 유성구 노은동로 104,,,대전광역시교육청,042-479-5554,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전느리울중학교,,대전광역시 서구 관저중로64번길 84,,,대전광역시교육청,042-544-0616,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전덕명중학교,,대전광역시 유성구 학하중앙로 61,,,대전광역시교육청,042-825-1606,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전도마중학교,,대전광역시 서구 도솔2길 22,,,대전광역시교육청,042-525-6892,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전도안중학교,,대전광역시 서구 원도안로 160,,,대전광역시교육청,042-545-9701,,,6:00,22:00,6:00,22:00,6:00,22:00,6:00,22:00,,
대전광역시,대전두리중학교,,대전광역시 유성구 와룡로 37,,,대전광역시교육청,042-935-8613,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전둔산중학교,,대전광역시 서구 갈마역로25번길 70,,,대전광역시교육청,042-486-6148,,,,,,,,,,,,
대전광역시,대전둔원중학교,,대전광역시 서구 괴정로 11번길 73,,,대전광역시교육청,042-530-3205,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전만년중학교,,대전광역시 서구 만년남로 17,,,대전광역시교육청,042-480-2803,,,,,,,,,,,,
대전광역시,대전문정중학교,,대전광역시 서구 둔산북로 232-11,,,대전광역시교육청,042-486-0824,,,8:00,18:00,8:00,18:00,,,8:00,18:00,운동장 사용 허가로 29일 개방 불가,
대전광역시,대전문지중학교,,대전광역시 유성구 전민로 53,,,대전광역시교육청,042-863-0926,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전버드내중학교,,대전광역시 서구 유등로 285,,,대전광역시교육청,042-530-1504,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전변동중학교,,대전광역시 서구 도산로181번길 39,,,대전광역시교육청,042-530-8503,,,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,,
대전광역시,대전봉명중학교,,대전광역시 유성구 계룡로 132번길 71,,,대전광역시교육청,042-826-6875,,,,,,,,,,,,
대전광역시,대전봉산중학교,,대전광역시 서구 배재로 262번길 60,,,대전광역시교육청,042-524-4585,,,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,,
대전광역시,대전봉우중학교,,대전광역시 서구 관저로 102,,,대전광역시교육청,042-543-7325,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전삼천중학교,,대전광역시 서구 문정로 271,,,대전광역시교육청,042-483-6733,,,,,,,,,,,,
대전광역시,대전새미래중학교,,대전광역시 유성구 지족동로 55,,,대전광역시교육청,042-828-3805,,,,,,,,,,,,
대전광역시,대전서중학교,,대전광역시 서구 동서대로 997번길 57,,,대전광역시교육청,042-522-4601,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전송강중학교,,대전광역시 유성구 와룡로 122,,,대전광역시교육청,042-606-9093,,,,,,,,,,,,
대전광역시,대전신계중학교,,대전광역시 서구 복수동로 40-30,,,대전광역시교육청,042-580-8000,,,,,,,,,,,,
대전광역시,대전외삼중학교,,대전광역시 유성구 반석동로 75,,,대전광역시교육청,042-824-6680,,,,,,,,,,,,
대전광역시,대전월평중학교,,대전광역시 서구 월평동로 21,,,대전광역시교육청,042-600-7800,,,7:00,21:00,7:00,21:00,7:00,21:00,7:00,21:00,,
대전광역시,대전자운중학교,,대전광역시 유성구 자운로97번길 356,,,대전광역시교육청,042-867-9370,,,8:00,18:30,8:00,18:30,8:00,18:30,8:00,18:30,,
대전광역시,대전장대중학교,,대전광역시 유성구 문화원로 26,,,대전광역시교육청,042-824-6712,,,,,,,,,,,,
대전광역시,대전전민중학교,,대전광역시 유성구 엑스포로 466번길 97,,,대전광역시교육청,042-863-5797,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전정림중학교,,대전광역시 서구 괴곡길 70,,,대전광역시교육청,042-586-8102,,,,,,,,,,,,
대전광역시,대전지족중학교,,대전광역시 유성구 노은동로 193,,,대전광역시교육청,042-477-4630,,,,,,,,,,,,
대전광역시,대전체육중학교,,대전광역시 유성구 원신흥로40번길 6,,,대전광역시교육청,042-820-5205,,,,,,,,,,,,
대전광역시,대전하기중학교,,대전광역시 유성구 송림로48번길 6-30,,,대전광역시교육청,042-824-8370,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,유성중학교,,대전광역시 유성구 상대로 33,,,대전광역시교육청,042-822-1605,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대덕고등학교,,대전광역시 유성구 대덕대로 556번길 158,,,대전광역시교육청,042-860-0308,,,,,,,,,,,,
대전광역시,대덕소프트웨어마이스터고등학교,,대전광역시 유성구 가정북로 76,,,대전광역시교육청,042-866-8886,,,,,,,,,,,,
대전광역시,대전가오고등학교,,대전광역시 동구 신기로 71,,,대전광역시교육청,042-280-3700,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전고등학교,,대전광역시 중구 대흥로 110,,,대전광역시교육청,042-220-6104,,,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,,
대전광역시,대전공업고등학교,,대전광역시 유성구 진잠로 42번길 35,,,대전광역시교육청,042-540-2100,,,16:30,24:00,16:30,24:00,16:30,24:00,16:30,24:00,,
대전광역시,대전과학고등학교,,대전광역시 유성구 국성동 과학로46,,,대전광역시교육청,042-860-0207,,,,,,,,,,,,
대전광역시,대전관저고등학교,,대전광역시 서구 관저북로 94,,,대전광역시교육청,042-540-2800,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전괴정고등학교,,대전광역시 서구 가장로 15,,,대전광역시교육청,042-520-8305,,,,,,,,,,,,
대전광역시,대전구봉고등학교,,대전광역시 서구 관저서로 36,,,대전광역시교육청,042-540-3700,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전국제통상고등학교,,대전광역시 중구 서문로 47,,,대전광역시교육청,042-580-2500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전노은고등학교,,대전광역시 유성구 노은동로99번길 55,,,대전광역시교육청,042-717-3600,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전둔산여자고등학교,,대전광역시 서구 갈마역로 33,,,대전광역시교육청,042-479-3935,,,,,,,,,,,,
대전광역시,대전둔원고등학교,,대전광역시 서구 대덕대로 101,,,대전광역시교육청,042-530-3681,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전복수고등학교,,대전광역시 서구 혜천로66,,,대전광역시교육청,042-580-1107,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전송촌고등학교,,대전광역시 대덕구 선비마을로23번길 11,,,대전광역시교육청,042-620-5906,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전여자고등학교,,대전광역시 동구 용운로1번길 28-37,,,대전광역시교육청,042-636-5231,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전외국어고등학교,,대전광역시 서구 신갈마로 19,,,대전광역시교육청,042-530-8000,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전용산고등학교,,대전광역시 유성구 용산2로  2-16,,,대전광역시교육청,042-629-9154,,,,,,,,,,,,
대전광역시,대전전민고등학교,,대전광역시 유성구 전민로 63,,,대전광역시교육청,042-870-0104,,,,,,,,,,,,
대전광역시,대전전자디자인고등학교,,대전광역시 유성구 대덕대로 939,,,대전광역시교육청,042-611-8306,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
대전광역시,대전지족고등학교,,대전광역시 유성구 노은서로 202번길,,,대전광역시교육청,042-717-1505,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전체육고등학교,,대전광역시 유성구 원신흥로40번길 6,,,대전광역시교육청,042-820-5205,,,,,,,,,,,,
대전광역시,동대전고등학교,,대전광역시 대덕구 청림길 33,,,대전광역시교육청,042-630-6100,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,신탄진고등학교,,대전광역시 대덕구 신탄진북로 14,,,대전광역시교육청,042-602-3800,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,유성고등학교,,대전광역시 유성구 유성대로 654번길 130,,,대전광역시교육청,042-824-0261,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,충남고등학교,,대전광역시 서구 문정로 171,,,대전광역시교육청,042-488-8012,,,,,,,,,,,,
대전광역시,충남기계공업고등학교,,대전광역시 중구 산성로 154,,,대전광역시교육청,042-580-2114,,,9:00,19:00,9:00,19:00,9:00,19:00,9:00,19:00,,
대전광역시,충남여자고등학교,,대전광역시 중구 선화로43번길77,,,대전광역시교육청,042-229-3100,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
대전광역시,한밭고등학교,,대전광역시 서구 신갈마로141번길 58,,,대전광역시교육청,042-601-6152,,,,,,,,,,,,
대전광역시,남대전고등학교,,대전광역시 중구 보문로 111번길 63,,,대전광역시교육청,042-253-7111,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전대신고등학교,,대전광역시 서구 오량 1길 98,,,대전광역시교육청,042-585-5907,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전신일여자고등학교,,대전광역시 중구 부사로 48,,,대전광역시교육청,042-221-1775,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전제일고등학교,,대전광역시 서구 배재로 46번길77,,,대전광역시교육청,042-522-4023,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대전광역시,대전중앙고등학교,,대전광역시 중구 대종로 634,,,대전광역시교육청,042-226-8408,,,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,,
대전광역시,동방고등학교,,대전광역시 서구  계백로 1106,,,대전광역시교육청,042-333-5881,,,,,,,,,,,,
대전광역시,동아마이스터고등학교,,대전광역시 동구 충정로97 동아마이스터고등학교,,,대전광역시교육청,042-620-1111,,,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,,
대전광역시,명석고등학교,,대전광역시 동구 우암로 380,,,대전광역시교육청,042-623-2111,,,,,,,,,,,,
대전광역시,서대전고등학교,,대전광역시 서구 월평동로 60,,,대전광역시교육청,042-479-2004,,,9:00,18:00,9:00,18:00,,,9:00,18:00,29일은 개방안함,
대전광역시,서대전여자고등학교,,대전광역시 서구 배재로 197번길 20,,,대전광역시교육청,042-520-6101,,,,,,,,,,,,
대전광역시,서일여자고등학교,,대전광역시 서구 구봉산북로22 ,,,대전광역시교육청,042-540-7704,,,20:00,7:00,20:00,7:00,20:00,7:00,20:00,7:00,,
대전광역시,우송고등학교,,대전광역시 동구 동대전로 131번길 53,,,대전광역시교육청,042-620-5200,,,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,,
대전광역시,유성여자고등학교,,대전광역시 유성구 은구비로138번길 70,,,대전광역시교육청,042-820-1190,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
