,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,9_22(토),9_23(일),9_24(월),9_25(화),9_26(수)
4225,대구광역시,대구광역시립남부도서관,,대구광역시 남구 앞산순환로 512,35.83206990000001,128.5807583,대구광역시립남부도서관,053-231-2300,주차장 23~26일 개방,"22,00:00~-","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~22:00"
4226,대구광역시,대구효명초등학교,,대구광역시 남구 앞산순환로 707,35.8345445,128.6009998,대구효명초등학교,053-234-1690,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4227,대구광역시,남대구초등학교,,대구광역시 남구 중앙대로 47길 55,35.8535809,128.5864972,남대구초등학교,053-234-1718,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4228,대구광역시,대구남덕초등학교,,대구광역시 남구 앞산순환로 93길 33,35.8329404,128.5740284,대구남덕초등학교,053-234-2370,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4229,대구광역시,대구남도초등학교,,대구광역시 남구 현충동길 74,35.845157,128.5813263,대구남도초등학교,053-234-5447,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4230,대구광역시,대구남명초등학교,,대구광역시 남구 큰골4길 41,35.8345108,128.582039,대구남명초등학교,053-234-1965,,"22,06:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,05:00~24:00"
4231,대구광역시,대구대덕초등학교,,대구광역시 남구 대명서로28,35.8301959,128.5618293,대구대덕초등학교,053-234-1059,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,07:00~24:00"
4232,대구광역시,대명초등학교,,대구광역시 남구 대명로 100,35.8388746,128.5691209,대명초등학교,053-234-0200,,"22,0:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4233,대구광역시,대구대봉초등학교,,대구광역시 남구 대봉로26길 33,35.8513618,128.6050381,대구대봉초등학교,053-234-0303,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4234,대구광역시,대구봉덕초등학교,,대구광역시 남구 효성로 71,35.839813,128.5971597,대구봉덕초등학교,053-234-0540,,"22,0:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,08:00~24:00"
4235,대구광역시,대구성명초등학교,,대구광역시 남구 성당로 30길 55,35.8454991,128.5710679,대구성명초등학교,053-234-0960,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4236,대구광역시,대구영선초등학교,,대구광역시 남구 영선길 96(이천동),35.8524875,128.5960458,대구영선초등학교,053-234-0480,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,08:00~24:00"
4237,대구광역시,경상중학교,,대구광역시 남구 현충로 48길 33,35.852536,128.586184,경상중학교,053-234-6080,,"22,05:30~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,07:00~24:00"
4238,대구광역시,경혜여자중학교,,대구광역시 남구 성당로 18길 20,35.8432828,128.5645772,경혜여자중학교,053-234-8370,,"22,00:00~24:00","23,05:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4239,대구광역시,대구중학교,,대구광역시 남구 대봉로 120,35.8494767,128.6045975,대구중학교,053-234-6007,,"22,08:00~24:00","23,07:00~24:00","24,00:00~24:00","25,00:00~24:00","26,0:00~24:00"
4240,대구광역시,경일여자중학교,,대구광역시 남구 효성로 37,35.8371181,128.5974971,경일여자중학교,053-234-9192,,"22,09:00~24:00","23,09:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4241,대구광역시,협성경복중학교,,대구광역시 남구 효성로 33,35.83507549999999,128.5991786,협성경복중학교,053-234-9192,,"22,0:00~07:00","23,00:00~24:00","24,00:00~24:00","25,05:00~24:00","26,00:00~24:00"
4242,대구광역시,달성교육지원청,,대구광역시 남구 대명복개로1길 38,35.8412721,128.5614657,달성교육지원청,053-235-0116,,"22,0:00~24:00","23,08:00~24:00","24,05:00~24:00","25,07:00~24:00","26,00:00~24:00"
4243,대전광역시,대전가오고등학교,부설,대전광역시 동구 신기로 71,36.3106418,127.4545028,대전광역시교육청,042-280-3700,,"22,00:00~24:00","23,00:00~24:00","24,07:00~24:00","25,09:00~24:00","26,00:00~24:00"
4244,대전광역시,대전고등학교,부설,대전광역시 중구 대흥로 110,36.3220349,127.4240267,대전광역시교육청,042-220-6104,,"22,00:00~20:00","23,08:00~20:00","24,09:00~20:00","25,00:00~20:00","26,00:00~20:00"
4245,대전광역시,대전과학고등학교,부설,대전광역시 유성구 과학로 46,36.3740616,127.3712181,대전광역시교육청,042-863-0212,,"22,09:00~24:00","23,07:00~24:00","24,00:00~24:00","25,08:00~24:00","26,08:00~24:00"
4246,대전광역시,대전괴정고등학교,부설,대전광역시 서구 가장로 15,36.3400127,127.3791505,대전광역시교육청,042-520-8305,,"22,00:00~18:00","23,00:00~18:00","24,08:00~18:00","25,00:00~18:00","26,00:00~18:00"
4247,대전광역시,대전구봉고등학교,부설,대전광역시 서구 관저서로 36,36.2956239,127.3309218,대전광역시교육청,042-540-3700,,"22,06:00~23:59","23,08:00~23:59","24,00:00~23:59","25,08:00~23:59","26,00:00~23:59"
4248,대전광역시,대전국제통상고등학교,부설,대전광역시 중구 서문로 47,36.3135018,127.40741,대전광역시교육청,042-580-2507,,"22,09:00~18:00","23,00:00~18:00","24,08:00~18:00","25,07:00~18:00","26,00:00~18:00"
4249,대전광역시,대전노은고등학교,부설,대전광역시 유성구 노은동로99번길 55,36.3689947,127.3192306,대전광역시교육청,042-717-3660,,"22,08:30~24:00","23,00:00~24:00","24,07:00~24:00","25,00:00~24:00","26,06:00~24:00"
4250,대전광역시,대전도안고등학교,부설,대전광역시 유성구 원신흥남로 51,36.3363288,127.3382328,대전광역시교육청,042-820-8615,,"22,00:00~18:00","23,00:00~18:00","24,00:00~18:00","25,08:00~18:00","26,08:00~18:00"
4251,대전광역시,대전동신과학고등학교,부설,대전광역시 동구 옥천로 423,36.3328737,127.4743809,대전광역시교육청,042-717-9505,,"22,00:00~18:00","23,00:00~18:00","24,08:00~18:00","25,00:00~18:00","26,09:00~18:00"
4252,대전광역시,대전둔원고등학교,부설,대전광역시 서구 대덕대로 101,36.3427902,127.373418,대전광역시교육청,042-530-3683,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4253,대전광역시,대전반석고등학교,부설,대전광역시 유성구 지족로 332,36.3868436,127.3135398,대전광역시교육청,042-602-7909,,"22,08:30~미개방","23,08:00~18:00","24,00:00~18:00","25,00:00~18:00","26,08:00~미개방"
4254,대전광역시,대전복수고등학교,부설,대전광역시 서구 혜천로 66,36.3030646,127.3733462,대전광역시교육청,042-580-1114,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4255,대전광역시,대전송촌고등학교,부설,대전광역시 대덕구 선비마을로23번길 11,36.3634354,127.4459299,대전광역시교육청,042-620-5905,운동장:인조잔디운동장으로 주차불가,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4256,대전광역시,대전여자고등학교,부설,대전광역시 동구 용운로1번길 28-37,36.3297461,127.4471431,대전광역시교육청,042-636-5231,,"22,06:00~24:00","23,00:00~24:00","24,00:00~24:00","25,08:00~24:00","26,00:00~24:00"
4257,대전광역시,대전외국어고등학교,부설,대전광역시 서구 신갈마로 19,36.3366379,127.3654894,대전광역시교육청,042-530-8105,9월22일 미개방(전교생 등교일),,"23,06:00~24:00","24,08:00~24:00","25,00:00~24:00","26,00:00~24:00"
4258,대전광역시,대전전민고등학교,부설,대전광역시 유성구 전민로 63,36.3980927,127.3984309,대전광역시교육청,042-870-0100,,"22,00:00~24:00","23,08:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4259,대전광역시,대전전자디자인고등학교,부설,대전광역시 유성구 대덕대로 939,36.4127404,127.3774951,대전광역시교육청,042-611-8304,,"22,00:00~19:00","23,09:00~19:00","24,00:00~19:00","25,00:00~19:00","26,06:00~19:00"
4260,대전광역시,대전지족고등학교,부설,대전광역시 유성구 노은서로 202,36.3779231,127.3157279,대전광역시교육청,042-717-1500,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,06:00~24:00","26,00:00~24:00"
4261,대전광역시,동대전고등학교,부설,대전광역시 대덕구 청림길 33,36.3563128,127.4240027,대전광역시교육청,042-630-6104,,"22,00:00~24:00","23,08:00~24:00","24,06:00~24:00","25,08:00~24:00","26,0:00~24:00"
4262,대전광역시,신탄진고등학교,부설,대전광역시 대덕구 신탄진북로 14,36.4489023,127.4370322,대전광역시교육청,042-602-3807,,"22,00:00~24:00","23,00:00~24:00","24,08:00~24:00","25,09:00~24:00","26,00:00~24:00"
4263,대전광역시,유성고등학교,부설,대전광역시 유성구 유성대로 654번길 130,36.3493198,127.3350862,대전광역시교육청,042-710-6193,,"22,00:00~24:00","23,00:00~24:00","24,09:00~24:00","25,00:00~24:00","26,00:00~24:00"
4264,대전광역시,유성생명과학고등학교,부설,대전광역시 유성구 월드컵대로 270,36.3475335,127.3286331,대전광역시교육청,042-539-5809,,"22,00:00~22:00","23,00:00~22:00","24,00:00~22:00","25,08:00~22:00","26,08:00~22:00"
4265,대전광역시,충남기계공업고등학교,부설,대전광역시 중구 산성로 154,36.3116893,127.4034104,대전광역시교육청,042-580-2123,,"22,00:00~19:00","23,00:00~19:00","24,08:00~19:00","25,00:00~19:00","26,00:00~19:00"
4266,대전광역시,한밭고등학교,부설,대전광역시 서구 신갈마로141번길 58,36.3473437,127.3646182,대전광역시교육청,042-601-6152,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,05:30~17:00"
4267,대전광역시,계룡디지텍고등학교,부설,대전광역시 동구 소랑길 64,36.3365648,127.434023,대전광역시교육청,042-630-6093,,"22,00:00~18:00","23,06:00~18:00","24,00:00~18:00","25,00:00~18:00","26,00:00~18:00"
4268,대전광역시,남대전고등학교,부설,대전광역시 중구 보문로111번길 63,36.3107358,127.4275707,대전광역시교육청,042-253-7111,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,08:00~24:00"
4269,대전광역시,대전대성고등학교,부설,대전광역시 중구 목동로 23,36.3325444,127.4074351,대전광역시교육청,042-250-3853,,"22,09:00~24:00","23,0:00~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4270,대전광역시,대전대성여자고등학교,부설,대전광역시 동구 대성2길 20,36.3377093,127.4406962,대전광역시교육청,042-670-2008,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,06:00~24:00","26,0:00~07:00"
4271,대전광역시,대전대신고등학교,부설,대전광역시 서구 오량1길 98,36.3090805,127.3811451,대전광역시교육청,042-585-5907,,"22,00:00~24:00","23,00:00~24:00","24,06:00~24:00","25,00:00~24:00","26,0:00~24:00"
4272,대전광역시,대전동산고등학교,부설,대전광역시 중구 문화로 183,36.3160523,127.4045008,대전광역시교육청,042-587-5211,,"22,09:00~24:00","23,08:00~24:00","24,00:00~24:00","25,0:00~24:00","26,00:00~24:00"
4273,대전광역시,대전생활과학고등학교,부설,대전광역시 대덕구 동산초교로63번길 12,36.3497526,127.4228656,대전광역시교육청,042-629-1357,,"22,00:00~20:00","23,00:00~20:00","24,6:00~20:00","25,00:00~20:00","26,00:00~20:00"
4274,대전광역시,대전신일여자고등학교,부설,대전광역시 중구 부사로 48,36.3083056,127.4348631,대전광역시교육청,042-250-8602,,"22,0:00~24:00","23,05:30~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4275,대전광역시,대전여자상업고등학교,부설,대전광역시 중구 대종로550번길 31,36.3338534,127.421683,대전광역시교육청,042-250-8305,,"22,09:00~17:00","23,00:00~17:00","24,00:00~17:00","25,08:00~17:00","26,00:00~17:00"
4276,대전광역시,대전이문고등학교,부설,대전광역시 대덕구 석봉로 15,36.4476358,127.4228219,대전광역시교육청,042-930-0805,,"22,09:00~24:00","23,08:00~24:00","24,08:00~24:00","25,00:00~24:00","26,06:00~24:00"
4277,대전광역시,대전제일고등학교,부설,대전광역시 서구 배재로46번길 77,36.3133418,127.3723642,대전광역시교육청,042-522-4023,,"22,00:00~24:00","23,09:00~24:00","24,00:00~24:00","25,05:30~24:00","26,09:00~24:00"
4278,대전광역시,대전중앙고등학교,부설,대전광역시 중구 대종로 634,36.3384718,127.4149239,대전광역시교육청,042-226-8408,대전중앙중학교 주차장 동일 사용,"22,8:00~22:00","23,08:00~22:00","24,05:30~22:00","25,00:00~22:00","26,08:30~22:00"
4279,대전광역시,대전한빛고등학교,부설,대전광역시 중구 대둔산로 119-37,36.2809316,127.3733206,대전광역시교육청,042-581-0403,,"22,08:00~24:00","23,0:00~07:00","24,00:00~24:00","25,08:00~07:00","26,00:00~24:00"
4280,대전광역시,동아마이스터고등학교,부설,대전광역시 동구 충정로 97,36.3436037,127.454214,대전광역시교육청,042-620-1111,,"22,00:00~22:00","23,00:00~22:00","24,08:00~22:00","25,09:00~22:00","26,00:00~22:00"
4281,대전광역시,명석고등학교,부설,대전광역시 동구 우암로 380,36.3528569,127.4544168,대전광역시교육청,042-623-2111,,"22,00:00~24:00","23,00:00~24:00","24,09:00~24:00","25,0:00~24:00","26,08:00~24:00"
4282,대전광역시,보문고등학교,부설,대전광역시 동구 우암로 57,36.33672079999999,127.4238451,대전광역시교육청,042-620-6609,,"22,8:00~18:00","23,09:00~18:00","24,08:00~07:00","25,8:00~18:00","26,08:30~18:00"
4283,대전광역시,서대전고등학교,부설,대전광역시 서구 월평동로 60,36.3604929,127.3692303,대전광역시교육청,042-479-2004,,"22,08:30~18:00","23,00:00~18:00","24,9:00~18:00","25,00:00~18:00","26,00:00~18:00"
4284,대전광역시,서일고등학교,부설,대전광역시 서구 계백로828번길 30,36.2793317,127.291702,대전광역시교육청,042-540-5505,,,"23,06:00~17:00","24,00:00~17:00",,
4285,대전광역시,서일여자고등학교,부설,대전광역시 서구 구봉산북로 22,36.2936852,127.3238522,대전광역시교육청,042-540-7704,,"22,00:00~7:00","23,09:00~7:00","24,00:00~7:00","25,09:00~7:00","26,06:00~7:00"
4286,대전광역시,유성여자고등학교,부설,대전광역시 유성구 은구비로138번길 70,36.3837746,127.3287073,대전광역시교육청,042-820-1193,,"22,06:00~24:00","23,08:30~24:00","24,09:00~24:00","25,00:00~24:00","26,00:00~24:00"
4287,대전광역시,중일고등학교,부설,대전광역시 유성구 배울2로 68,36.4203804,127.3888809,대전광역시교육청,042-935-0355,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,06:00~24:00","26,00:00~24:00"
4288,대전광역시,청란여자고등학교,부설,대전광역시 중구 보문로 95,36.3119477,127.4300081,대전광역시교육청,042-253-8845,,"22,08:30~17:00","23,00:00~17:00","24,06:00~17:00","25,09:00~17:00","26,00:00~17:00"
4289,대전광역시,호수돈여자고등학교,부설,대전광역시 중구 선화로 50,36.3264621,127.4146127,대전광역시교육청,042-221-2612,,"22,00:00~24:00","23,08:00~24:00","24,09:00~24:00","25,08:30~24:00","26,09:00~24:00"
4290,대전광역시,대전가원학교,부설,대전광역시 서구 계백로 1095,36.3074482,127.3602913,대전광역시교육청,042-545-7788,,"22,06:00~22:00","23,08:30~22:00","24,08:30~22:00","25,00:00~22:00","26,00:00~22:00"
4291,대전광역시,대전혜광학교,부설,대전광역시 동구 은어송로 111,36.3092037,127.4591207,대전광역시교육청,042-280-0133,,"22,08:30~17:00","23,00:00~17:00","24,00:00~17:00","25,00:00~17:00","26,00:00~17:00"
4292,대전광역시,대전성세재활학교,부설,대전광역시 유성구 유성대로298번길 175,36.3213718,127.321056,대전광역시교육청,042-540-3411,,"22,00:00~16:30","23,00:00~16:30","24,00:00~16:30","25,08:00~16:30","26,00:00~16:30"
4293,대전광역시,대전산업정보고등학교,부설,대전광역시 서구 괴정로 191,36.337093,127.3835915,대전광역시교육청,042-250-0005,,"22,00:00~24:00","23,06:00~24:00","24,08:00~24:00","25,08:30~24:00","26,00:00~24:00"
4294,대전광역시,대전가양초등학교,부설,대전광역시 동구 가양로 61,36.3418801,127.4412412,대전광역시교육청,042-633-1984,학교 후면 주차장은 미개방,"22,06:00~24:00","23,00:00~24:00","24,08:30~24:00","25,00:00~24:00","26,00:00~24:00"
4295,대전광역시,대전가오초등학교,부설,대전광역시 동구 신기로112,36.3102913,127.4586711,대전광역시교육청,042-281-7003,,"22,06:00~22:00","23,00:00~22:00","24,00:00~22:00","25,00:00~22:00","26,08:00~22:00"
4296,대전광역시,대전글꽃초등학교,부설,대전광역시 중구 계룡로 918번길 97,36.3186792,127.4102708,대전광역시교육청,042-250-4702,,"22,09:00~17:00","23,00:00~17:00","24,00:00~17:00","25,06:00~17:00","26,00:00~17:00"
4297,대전광역시,대전대동초등학교,부설,대전광역시 동구 대동초등3길 21,36.3251549,127.4472892,대전광역시교육청,042-284-6064(82),,"22,09:00~24:00","23,09:00~24:00","24,06:00~24:00","25,00:00~24:00","26,09:00~24:00"
4298,대전광역시,대전대룡초등학교,부설,대전광역시 동구 백룡로 123,36.3297552,127.4557975,대전광역시교육청,042-283-9867,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4299,대전광역시,대전대신초등학교,부설,대전광역시 중구 솔밭로16벌길17,36.3155985,127.4205516,대전광역시교육청,042-253-3847,,"22,00:00~20:00","23,00:00~20:00","24,00:00~20:00","25,00:00~20:00","26,09:00~20:00"
4300,대전광역시,대전대암초등학교,부설,대전광역시 동구 동부로 55-61,36.323515,127.4571986,대전광역시교육청,042-280-5202,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,09:00~24:00","26,00:00~24:00"
4301,대전광역시,대전대흥초등학교,부설,대전광역시 중구 수도산로 12,36.3192368,127.4257724,대전광역시교육청,042-253-8396,,"22,00:00~24:00","23,00:00~24:00","24,09:00~24:00","25,00:00~24:00","26,00:00~24:00"
4302,대전광역시,대전동산초등학교,부설,대전광역시 대덕구 동산초교로63번길 50,36.3505409,127.4215039,대전광역시교육청,042-623-3123,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4303,대전광역시,대전매봉초등학교,부설,대전광역시 대덕구 선비마을로155,36.3693825,127.4374028,대전광역시교육청,042-620-6800,,"22,00:00~18:00","23,08:00~18:00","24,00:00~18:00","25,00:00~18:00","26,00:00~18:00"
4304,대전광역시,대전목상초등학교,부설,대전광역시 대덕구 대덕대로 1486번길 117,36.4457026,127.412451,대전광역시교육청,042-934-6314,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4305,대전광역시,대전목양초등학교,부설,대전광역시 중구 목동로 69,36.3367817,127.404831,대전광역시교육청,042-257-9574(330),,"22,00:00~24:00","23,09:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4306,대전광역시,대전문창초등학교,부설,대전광역시 중구 문창로 55,36.3172917,127.4336568,대전광역시교육청,042-253-5444,,"22,08:30~24:00","23,09:00~24:00","24,00:00~24:00","25,08:00~24:00","26,00:00~24:00"
4307,대전광역시,대전문화초등학교,부설,대전광역시 중구 문화로78번안길 70,36.3113634,127.3980978,대전광역시교육청,042-583-4965(320),,"22,00:00~24:00","23,09:00~24:00","24,08:00~24:00","25,00:00~24:00","26,09:00~24:00"
4308,대전광역시,대전버드내초등학교,부설,대전광역시 중구 태평로 21,36.3192504,127.3915311,대전광역시교육청,042-536-1870,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,09:00~24:00","26,08:00~24:00"
4309,대전광역시,대전보성초등학교,부설,대전광역시 중구 보문산로 141번길 34,36.306686,127.3965081,대전광역시교육청,042-584-0032,,"22,00:00~22:00","23,00:00~22:00","24,09:00~22:00","25,09:00~22:00","26,00:00~22:00"
4310,대전광역시,대전보운초등학교,부설,대전광역시 중구 대종로 315번길 42,36.3143325,127.4322483,대전광역시교육청,042-253-8038,,"22,00:00~24:00","23,00:00~24:00","24,09:00~24:00","25,09:00~24:00","26,00:00~24:00"
4311,대전광역시,대전비래초등학교,부설,대전광역시 대덕구 우암로492번길 65,36.3614689,127.4508244,대전광역시교육청,042-639-6241,,"22,00:00~24:00","23,00:00~24:00","24,09:00~24:00","25,00:00~24:00","26,08:00~24:00"
4312,대전광역시,대전산성초등학교,부설,대전광역시 중구 대둔산로332,36.2992178,127.3863257,대전광역시교육청,042-581-0662,운동장은 미개방,"22,08:00~18:00","23,09:00~18:00","24,00:00~18:00","25,00:00~18:00","26,08:30~18:00"
4313,대전광역시,대전삼성초등학교,부설,대전광역시 대전로 867번길12,36.3371383,127.4287912,대전광역시교육청,042-622-6426,,"22,00:00~18:00","23,00:00~18:00","24,00:00~18:00","25,00:00~18:00","26,00:00~18:00"
4314,대전광역시,대전석교초등학교,부설,대전광역시 중구 대종로204번길 12,36.3082273,127.4456738,대전광역시교육청,042-271-6104,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4315,대전광역시,대전석봉초등학교,부설,대전광역시 대덕구 신탄진남로 20,36.44697230000001,127.4346333,대전광역시교육청,042-630-0471,,"22,00:00~24:00","23,09:00~24:00","24,00:00~24:00","25,09:00~24:00","26,08:00~20:00"
4316,대전광역시,대전신평초등학교,부설,대전광역시 중구 유등천동로 478,36.3235339,127.3897492,대전광역시교육청,042-533-6275,,"22,00:00~24:00","23,08:00~24:00","24,09:00~24:00","25,00:00~24:00","26,00:00~24:00"
4317,대전광역시,대전옥계초등학교,부설,대전광역시 중구 모암로 35,36.3011924,127.4490549,대전광역시교육청,042-272-2665,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,08:30~24:00"
4318,대전광역시,대전용운초등학교,부설,대전광역시 동구 용운로 204,36.3263105,127.463755,대전광역시교육청,042-284-0995,,"22,06:00~18:00","23,00:00~18:00","24,00:00~18:00","25,09:00~18:00","26,00:00~18:00"
4319,대전광역시,대전용전초등학교,부설,대전광역시 동구 계족로 505번길 49,36.3562799,127.4304865,대전광역시교육청,042-627-8951,,"22,00:00~24:00","23,08:00~24:00","24,09:00~24:00","25,08:00~24:00","26,06:00~20:00"
4320,대전광역시,대전유평초등학교,부설,대전광역시 중구 수침로 123,36.329963,127.397477,대전광역시교육청,042-530-0670,학교지하주차장은 미개방,"22,00:00~24:00","23,08:30~24:00","24,08:00~24:00","25,00:00~24:00","26,08:30~24:00"
4321,대전광역시,대전은어송초등학교,부설,대전광역시 동구 대전로 396,36.3023609,127.456823,대전광역시교육청,042-286-0833,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
4322,대전광역시,대전자양초등학교,부설,대전광역시 동구 계족로 184-55,36.3336013,127.4427929,대전광역시교육청,042-620-3800,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,08:00~24:00","26,00:00~24:00"
4323,대전광역시,대전태평초등학교,부설,대전광역시 중구 유천로 117,36.3229032,127.3950956,대전광역시교육청,042-527-7062,,"22,00:00~24:00","23,06:00~24:00","24,08:00~24:00","25,08:30~24:00","26,06:00~24:00"
4324,대전광역시,대전판암초등학교,부설,대전광역시 동구 옥천로180번길 32,36.3152631,127.4607737,대전광역시교육청,042-281-5209,,"22,00:00~24:00","23,06:00~24:00","24,08:30~24:00","25,00:00~24:00","26,06:00~24:00"
4325,대전광역시,대전현암초등학교,부설,대전광역시 동구 현암로 19,36.3418804,127.4203113,대전광역시교육청,042-623-3071,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,09:00~24:00"
4326,대전광역시,대전흥룡초등학교,부설,대전광역시 동구 동대전로 256번길 21,36.3453579,127.4478138,대전광역시교육청,042-623-2645,,"22,00:00~24:00","23,08:30~24:00","24,00:00~24:00","25,06:00~24:00","26,09:00~24:00"
4327,대전광역시,산내초등학교,부설,대전광역시 동구 산내로 1292,36.279394,127.469652,대전광역시교육청,042-273-2301,,"22,00:00~24:00","23,00:00~24:00","24,06:00~24:00","25,06:00~24:00","26,00:00~24:00"
4328,대전광역시,산서초등학교,부설,대전광역시 중구 남달미로87,36.268479,127.4086981,대전광역시교육청,042-285-7221,,"22,0:00~24:00","23,06:00~24:00","24,06:00~24:00","25,00:00~24:00","26,00:00~24:00"
4329,대전광역시,산흥초등학교,부설,대전광역시 동구 산내로 509,36.2543226,127.4628518,대전광역시교육청,042-274-7222,,"22,00:00~일몰시","23,08:30~일몰시","24,00:00~일몰시","25,08:30~일몰시","26,09:00~일몰시"
4330,대전광역시,새일초등학교,부설,대전광역시 대덕구 덕암로 125번길 15,36.4316916,127.4195495,대전광역시교육청,042-931-1414(550),9/23-9/25 (3일간만 개방),,"23,00:00~22:00","24,08:30~22:00","25,00:00~22:00",
4331,대전광역시,서대전초등학교,부설,대전광역시 중구 선화로 17,36.3266915,127.410676,대전광역시교육청,042-253-6961,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,06:00~24:00","26,00:00~24:00"
4332,대전광역시,세천초등학교,부설,대전광역시 동구 옥천로610-12,36.3417071,127.4938534,대전광역시교육청,042-273-1965,,"22,09:00~20:00","23,06:00~20:00","24,06:00~20:00","25,08:30~20:00","26,00:00~20:00"
4333,대전광역시,신탄진용정초등학교,부설,대전광역시 대덕구 대청로 65,36.4539743,127.4358464,대전광역시교육청,042-932-0183,,"22,00:00~24:00","23,06:00~24:00","24,08:30~24:00","25,00:00~24:00","26,00:00~24:00"
4334,대전광역시,와동초등학교,부설,대전광역시 대덕구 신탄진로 189,36.3968186,127.4222202,대전광역시교육청,042-627-6567,,"22,00:00~20:00","23,09:00~20:00","24,00:00~20:00","25,00:00~20:00","26,00:00~20:00"
4335,대전광역시,회덕초등학교,부설,대전광역시 대덕구 대전로 1350,36.3748114,127.4217054,대전광역시교육청,042-632-9156,,"22,00:00~17:30","23,09:00~17:30","24,00:00~17:30","25,06:00~17:30","26,08:30~17:30"
4336,대전광역시,대전가양중학교,부설,대전광역시 동구 비래서로 62번길 100,36.3507701,127.448434,대전광역시교육청,042-620-1500(9),,"22,06:00~24:00","23,00:00~24:00","24,06:00~24:00","25,06:00~24:00","26,00:00~18:00"
4337,대전광역시,대전가오중학교,부설,대전광역시 동구 은어송로 79,36.30864589999999,127.4571636,대전광역시교육청,042-282-0425,,"22,00:00~24:00","23,00:00~24:00","24,06:00~24:00","25,09:00~24:00","26,00:00~24:00"
4338,대전광역시,대전대문중학교,부설,대전광역시 중구 송리로33,36.3078414,127.4009711,대전광역시교육청,042-583-2596,,"22,09:00~18:00","23,09:00~18:00","24,09:00~18:00","25,09:00~18:00","26,00:00~18:00"
4339,대전광역시,대전대화중학교,부설,대전광역시 대덕구 대오길 9,36.3615612,127.4144603,대전광역시교육청,042-634-4623,,"22,00:00~18:00","23,00:00~18:00","24,09:00~18:00","25,00:00~18:00","26,00:00~18:00"
4340,대전광역시,대전매봉중학교,부설,대전광역시 대덕구 선비마을로165,36.3693664,127.4360924,대전광역시교육청,042-620-0005,,"22,00:00~18:00","23,00:00~18:00","24,00:00~18:00","25,00:00~18:00","26,00:00~18:00"
